@relation cpu-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-Rfirst-last

@attribute MYCT {'\'(-inf-387.75]\'','\'(387.75-758.5]\'','\'(758.5-1129.25]\'','\'(1129.25-inf)\''}
@attribute MMIN {'\'(-inf-8048]\'','\'(8048-16032]\'','\'(16032-24016]\'','\'(24016-inf)\''}
@attribute MMAX {'\'(-inf-16048]\'','\'(16048-32032]\'','\'(32032-48016]\'','\'(48016-inf)\''}
@attribute CACH {'\'(-inf-64]\'','\'(64-128]\'','\'(128-192]\'','\'(192-inf)\''}
@attribute CHMIN {'\'(-inf-13]\'','\'(13-26]\'','\'(26-39]\'','\'(39-inf)\''}
@attribute CHMAX {'\'(-inf-44]\'','\'(44-88]\'','\'(88-132]\'','\'(132-inf)\''}
@attribute class numeric

@data
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(44-88]\'',28
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',157
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',54
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',253
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(132-inf)\'',45
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',65
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',31
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(128-192]\'','\'(-inf-13]\'','\'(-inf-44]\'',38
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',341
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',183
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',37
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(48016-inf)\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',82
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',275
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',171
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(44-88]\'',25
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',107
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',47
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',41
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',275
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',20
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',22
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',18
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',46
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',19
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',88
'\'(758.5-1129.25]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',116
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(48016-inf)\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',36
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',18
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',20
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',44
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',107
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',253
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',151
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',99
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',267
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',183
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',149
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',67
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',17
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',107
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(64-128]\'','\'(13-26]\'','\'(-inf-44]\'',82
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(64-128]\'','\'(-inf-13]\'','\'(-inf-44]\'',40
'\'(1129.25-inf)\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',26
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',19
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',53
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',41
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',29
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',86
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',151
'\'(758.5-1129.25]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',149
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',74
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',30
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(88-132]\'',47
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',19
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',46
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',136
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',26
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(44-88]\'',41
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',266
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',32
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',18
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',34
'\'(758.5-1129.25]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',74
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',67
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',43
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',80
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',76
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',117
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',25
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',382
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',76
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',28
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',95
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',76
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',382
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(44-88]\'',124
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',151
'\'(1129.25-inf)\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',47
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',28
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',44
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',64
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',138
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',136
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',382
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(128-192]\'','\'(-inf-13]\'','\'(-inf-44]\'',20
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',26
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',64
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',151
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(192-inf)\'','\'(-inf-13]\'','\'(-inf-44]\'',29
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(44-88]\'',34
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',35
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',220
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',25
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',26
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',253
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',70
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',23
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',37
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',126
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(128-192]\'','\'(-inf-13]\'','\'(-inf-44]\'',27
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(64-128]\'','\'(-inf-13]\'','\'(-inf-44]\'',44
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',267
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',30
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(48016-inf)\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',117
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',56
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',31
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',181
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(44-88]\'',190
'\'(-inf-387.75]\'','\'(8048-16032]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',275
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',23
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',20
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',37
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',28
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',44
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',46
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',126
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',53
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(64-128]\'','\'(-inf-13]\'','\'(-inf-44]\'',73
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(44-88]\'',31
'\'(-inf-387.75]\'','\'(8048-16032]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',28
'\'(758.5-1129.25]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',54
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',41
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',128
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(128-192]\'','\'(-inf-13]\'','\'(-inf-44]\'',74
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',253
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(64-128]\'','\'(-inf-13]\'','\'(-inf-44]\'',50
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',25
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',53
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',72
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',157
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',41
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',23
'\'(-inf-387.75]\'','\'(8048-16032]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',126
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(13-26]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(64-128]\'','\'(-inf-13]\'','\'(-inf-44]\'',38
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',23
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',82
'\'(-inf-387.75]\'','\'(8048-16032]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',37
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',227
'\'(-inf-387.75]\'','\'(8048-16032]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',53
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(48016-inf)\'','\'(64-128]\'','\'(-inf-13]\'','\'(-inf-44]\'',82
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',350
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',81
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',37
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',17
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',360
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',37
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',47
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',38
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',35
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',34
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',56
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',43
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',24
'\'(387.75-758.5]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(128-192]\'','\'(-inf-13]\'','\'(-inf-44]\'',181
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',50
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',270
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(16048-32032]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',29
'\'(758.5-1129.25]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',41
'\'(-inf-387.75]\'','\'(-inf-8048]\'','\'(-inf-16048]\'','\'(-inf-64]\'','\'(-inf-13]\'','\'(-inf-44]\'',120
