% randomly generated dataset
@relation segment
@attribute region-centroid-col NUMERIC
@attribute region-centroid-row NUMERIC
@attribute region-pixel-count NUMERIC
@attribute short-line-density-5 NUMERIC
@attribute short-line-density-2 NUMERIC
@attribute vedge-mean NUMERIC
@attribute vegde-sd NUMERIC
@attribute hedge-mean NUMERIC
@attribute hedge-sd NUMERIC
@attribute intensity-mean NUMERIC
@attribute rawred-mean NUMERIC
@attribute rawblue-mean NUMERIC
@attribute rawgreen-mean NUMERIC
@attribute exred-mean NUMERIC
@attribute exblue-mean NUMERIC
@attribute exgreen-mean NUMERIC
@attribute value-mean NUMERIC
@attribute saturation-mean NUMERIC
@attribute hue-mean NUMERIC
@attribute class {brickface,sky,foliage,cement,window,path,grass}
@data
121,143,9,0,0,1.11111,0.136083,1.44444,0.255556,45.963,12,7.88889,13.5556,-9.22222,0,-21.8889,20.5556,0.371914,2.14181,cement
57,69,9,0,0,3.77778,1.33333,2.38889,0.960324,3.14815,7.22222,33.1111,54.2222,0.888889,48.7778,-0.444444,49.6667,0.613718,-2.10271,path
243,149,9,0,0,1.38889,0.122222,0.777778,4.80278,11.0741,43,49.6667,16.2222,-19.1111,50.1111,-14.2222,31.1111,0.35899,-1.99081,sky
9,192,9,0,0,5.66667,0.329632,1.61111,0.712327,126.222,0.777778,68,0.333333,-7.55556,24.5556,-12.5556,26.8889,0.696605,-1.89349,grass
179,155,9,0,0,1.5,1.52023,0.611111,1.70741,50.3704,41.3333,41,15.5556,-9.55556,19.2222,-17.5556,0,0.409529,2.34062,path
58,124,9,0,0,1.11111,0.82776,2.38889,0.02963,43.6296,7.44444,145.444,135.333,-20.7778,-3.55556,-16.3333,142.889,0.381429,-2.06272,foliage
71,194,9,0,0,5.77778,0.327731,0.611112,0.720082,20.1481,14,8.22222,16.3333,-37.8889,23.1111,-17.5556,51.2222,0.843518,-1.9978,foliage
180,145,9,0,0,1.5,3.89631,3.61111,3.2,123.444,19.1111,0,104.667,-15.3333,39,10.1111,3.22222,0.310101,-2.22635,grass
96,191,9,0,0,3.05556,40.863,1.33333,3.04351,57.3333,11.7778,5.66667,53,-22.7778,52.7778,-13.7778,12.3333,0.423123,-2.41399,window
104,85,9,0,0,17.5,9.54444,4.72222,1.51168,122.556,54.8889,72.5556,35.1111,-4.11111,25.5556,-12.4444,150.889,0.178875,-2.0944,foliage
184,73,9,0,0,1.27778,1.48519,2.44444,1.27778,52.6296,12.4444,144,40.4444,-1.11111,44,16.1111,2,0.165616,-2.0944,brickface
178,137,9,0,0,1.33333,0.607408,0.944443,2.48924,3.25926,24,28.1111,16.7778,-19.3333,48,-16.2222,150.889,0.302514,-2.04128,foliage
24,192,9,0,0,2.88889,0.344444,1.61111,1039.54,125.333,96.3333,6,48.3333,-1.11111,44.8889,-8.11111,18.3333,0.409529,-1.51268,cement
38,183,9,0,0,1,0.3,1.61111,2.08344,11.9259,4.11111,1.55556,28.1111,-4.66667,29.3333,-15.6667,68,0.308813,-2.04728,foliage
119,131,9,0,0,1.94444,0.107407,1.66667,0.074074,2.25926,18.7778,18.8889,14.3333,-1.11111,2.44444,-18.2222,40.7778,0.257014,-2.04654,foliage
199,232,9,0,0,1.11111,0.02963,2.22222,0.433334,56.3333,1.11111,25,17.8889,-8.33333,3.55556,-24.5556,12,0.289144,-2.28229,foliage
27,184,9,0.111111,0,3.05555,1.06284,2.55556,1.48519,4.37037,49.6667,76.4444,38.7778,-19.3333,2.44444,-14.5556,2.55556,0.235894,-1.96448,?
161,171,9,0,0,1.55556,0.586892,5.11111,0.02963,22.7407,21.1111,9.22222,137.444,-1.44444,39.5556,-11.6667,74.8889,0.174128,2.39131,cement
49,121,9,0,0,3.33333,5.67026,2,68.8741,13.3704,15.1111,78.7778,46.5556,-10.8889,16.2222,-3.88889,150.889,0.436895,-1.68507,brickface
18,154,9,0,0,0.388889,1.73098,1,0.760116,133.111,10.3333,132,52.2222,-5.77778,18.3333,-0.222222,0,0.51532,0,sky
23,199,9,0,0,1.66667,0.711111,7,0.3,26.4815,6.66667,7.11111,15.7778,-1.44444,-5.22222,-18.5556,69.3333,0.298892,2.20467,path
199,42,9,0,0,0.722223,0.490652,2.55556,5.86667,11.8519,9,12.6667,2.88889,-15.2222,47.4444,-12.4444,141.333,0.313003,-1.88773,foliage
46,189,9,0,0,2.83333,0.029629,0.5,0.151852,124.556,4.11111,6.88889,26.2222,-22.1111,67.8889,-14.4444,3.44444,0.342408,-2.0944,cement
122,13,9,0,0,3.72222,0.785185,0.722225,2.28518,6.92593,8.11111,72.1111,56,-14.5556,0,-11.2222,145.778,0.67037,-2.08891,sky
45,195,9,0,0,2.83333,1.54074,4.5,1039.54,24.8519,0.555556,11.4444,42.3333,-21.2222,57.5556,-0.111111,7.33333,0.439342,-1.59121,cement
173,51,9,0,0,0.777778,0.699206,1.27778,0.75031,17.1111,45.4444,116.556,0,-6.77778,-3.33333,-7.33333,15.8889,0.446035,-2.10568,brickface
212,159,9,0,0,0.555555,2.01852,0.944444,31.7136,1.33333,16.7778,20,0.666667,-7.55556,50.3333,-14.1111,20.7778,0.939815,-2.34606,cement
94,42,9,0,0,1.55556,0.122222,0.944443,0.385185,0.074074,100.111,77.5556,42.5556,-4.22222,20.2222,-14.8889,8.33333,0.401347,-2.1073,brickface
168,200,9,0,0,1.94444,1.1,4.72222,0.285185,12.8148,36,38.3333,108.889,-14.6667,41.7778,-7.44444,49.4444,0.56339,-2.05134,cement
3,118,9,0.222222,0.111111,3,1.49691,2.27778,2.00739,54,7.55556,22.2222,118.889,-49.1111,38,-22,22.2222,0,2.35044,path
29,62,9,0,0.222222,0.055556,0.162963,2.05556,0.623609,123.444,17.3333,39.5556,14.2222,-24.5556,20.5556,-18.1111,48.2222,0.389695,2.15678,sky
23,231,9,0,0,0.722223,1.38911,0.611111,2.48924,123.815,0.111111,143.111,48.6667,-2.66667,6.33333,-23.3333,19.5556,0.486883,-2.12621,path
145,57,9,0,0,0.555555,?,1.27778,0.474074,5.62963,35,53.8889,132.778,-8.77778,15.7778,-12,23.4444,0.394886,-2.38829,foliage
156,72,9,0,0,3.05555,1.51535,4.33333,1.81046,7.44444,14.8889,34.4444,0.111111,-22.7778,-3.88889,-15,7.55556,0.385282,-1.84616,path
239,80,9,0,0,2.77778,0.699206,2.72222,0.696294,23.2963,0.222222,37.6667,106,-1.44444,35.3333,-11.6667,70,0.502569,-1.8112,foliage
228,235,9,0,0,0.055556,0.421637,0.5,1.87873,17.2222,0,132.111,32.3333,-40.5556,44.3333,-21.8889,67.6667,0.421493,-2.35524,foliage
136,80,9,0,0,6.38889,0.344444,2.16667,2.80013,6,115.111,60.6667,0.111111,-32.8889,14.5556,-7.88889,37.6667,0.419597,-1.63778,foliage
221,83,9,0,0,1.66667,1.23678,3.55556,1.85185,25.4444,0,14.2222,28.3333,-41.6667,33.8889,-16.6667,16.7778,0.278963,-2.1239,cement
99,91,9,0,0,1.72222,0.162962,1.66667,0.344265,41.4815,6,59.8889,40,-4,23.8889,-17.5556,126.333,0.434488,-1.67546,brickface
182,117,9,0,0,0.944444,0.298142,1.05555,4.72346,79.6667,2.77778,26.5556,17.3333,-10.7778,-3.11111,-17.8889,26.8889,0.408211,-2.43063,cement
24,42,9,0,0,0.5,2.97707,0.833333,0.250924,6.44444,0.333333,22,3.44444,4.66667,16.6667,17.1111,73.2222,0.229674,-1.98657,cement
142,145,9,0,0,1.05556,0.02963,1.05555,2.40755,124.37,59,49,15.4444,-30.6667,16,-19.6667,11.8889,0.118733,-0.914813,foliage
225,118,9,0,0,2.72222,0.433333,7.16667,0.962963,54.5185,0,14.3333,29.7778,-18.3333,34.1111,-22.4444,50.3333,0.593124,2.82711,window
38,122,9,0,0,2.44444,0.278887,2,3.23465,0.740741,53.4444,11,107.556,-11.4444,2.55556,-28.1111,20.8889,0,-2.1239,sky
218,135,9,0.111111,0,5.77778,1.03279,2.5,3.12457,19.0741,19.1111,145.889,26.2222,-1.55556,42.1111,16.8889,66.8889,0.300363,-2.01821,window
251,76,9,0.111111,0,1.05556,0,0.111111,0.781735,38.3704,51.3333,31.6667,35.1111,-10.7778,12.4444,-14.1111,19.7778,0.565476,-1.42009,path
170,244,9,0,0,11.2222,1.42222,0.666667,0.596282,6.40741,27.4444,71.6667,58.1111,-1.88889,42.8889,-20.2222,3.22222,0.594226,-2.0052,sky
186,188,9,0.111111,0,0.666667,2.24516,2.16667,0.162963,110.185,18.8889,67.2222,27.3333,5.22222,3.55556,-3,70.4444,0,-2.12975,cement
192,114,9,0,0,0.888889,1.12963,1.05555,0.074074,14.963,47.1111,79.1111,0,-8.44444,34.6667,-14.7778,138.778,0,-2.0338,grass
80,190,9,0,0,0.444445,1.90516,0,2.28518,2.51852,39.2222,4.11111,0.111111,2.44444,13,?,0,0.10071,-2.23183,window
122,173,9,0,0,1.33333,1.06284,1.33333,1.0256,12.2963,17,3.22222,3.55556,-5.77778,13.6667,-10.8889,27.5556,0.183109,2.30573,grass
194,103,9,0.111111,0,2.11111,1.28236,0,0.34074,8.7037,109.222,15.5556,4.22222,-16.4444,39.5556,-18.2222,23.4444,0.420973,-2.00911,grass
44,36,9,0,0,7,0.829631,2.55556,0.522222,32.037,29,58,46.7778,-8.77778,44.7778,14.1111,5,0.415772,-1.51256,window
180,123,9,0,0,0.888889,0.607407,2.72222,1.1,47.7778,0.777778,7.11111,42.4444,-7.88889,5.22222,-18,5.55556,0.309059,-2.09193,sky
126,211,9,0,0.111111,4.27778,0.298142,0.388889,4.04237,49.6667,17.3333,8.55556,2.88889,-10.4444,58.1111,0,141.222,0.968254,-2.22574,sky
198,133,9,0,0,1.88889,1.54074,0.388889,0.389682,55,45.3333,150.889,2.33333,-12,73.7778,-23.3333,86.5556,0.334962,-2.19894,sky
129,151,9,0,0,0,0.077778,3.77778,0.750308,8.18519,8,21.4444,10.5556,-4,1.77778,-7.77778,58.7778,0.24473,-2.0944,foliage
186,54,9,0,0,3.66667,0.64693,0.888889,0.869227,109.074,12.6667,25.7778,32,-11.1111,-4.33333,-15.2222,11.1111,0.264152,-2.02966,cement
165,115,9,0,0,1.05555,13.0242,0.444444,0.389683,6.92593,24,11.3333,26.5556,-4.66667,6,-10.1111,42.8889,0.409529,-2.43572,path
58,116,9,0,0,2.66667,0.490655,1.11111,0.490653,61.9259,0.111111,142.778,16.1111,-19.4444,45,-24.7778,8,0.296836,-2.41807,window
75,133,9,0.111111,0,2.55556,1.30741,5.66667,0.785183,107.37,18.3333,15.8889,3.11111,-12.5556,-10.7778,16.8889,7.66667,1,-2.38466,grass
27,185,9,0,0,0.555555,1.28889,2.77778,1.30741,40,101,7.33333,0.222222,0,-5.22222,-8.33333,29.7778,0.202846,-2.00514,cement
66,193,9,0,0,0.388889,1.46667,10.6111,1.18519,36.1852,13.2222,8.77778,80.8889,5.77778,20.1111,-6.88889,22.6667,0.617593,-1.70594,window
9,114,9,0,0,0.777777,0.122222,0.944445,1.46667,22.2222,53.4444,130.333,35.1111,5.33333,6,-0.888889,133.333,0.620651,1.98437,cement
216,80,9,0,0,1.27778,0.88889,3.55556,0.623609,16.3704,17.3333,24,14.5556,-46.3333,35.4444,-5,29.3333,0.426012,-2.27022,sky
135,184,9,0,0,0.388889,0.516397,5.66667,2.64505,43.9259,4.11111,140.667,52.7778,-4.66667,31.3333,10.1111,17.4444,0.275266,-2.12325,grass
174,89,9,0,0,3.72222,0.077778,0.277778,0.886107,36.6296,100.111,7.66667,46.7778,-42,26.6667,10.1111,128.556,0.438246,-2.0978,window
58,183,9,0,0,2.05556,0.88889,4.44444,0.250924,36.6296,7,140.778,18.4444,-2.33333,12.2222,-14.2222,65.4444,0.321825,-2.31287,foliage
236,59,9,0.111111,0,1.66667,1.52963,1.44444,1.8227,57.7778,46.3333,?,3.11111,-19.8889,-2.22222,-23.3333,78.1111,0.237113,-0.953435,foliage
58,138,9,0,0,11.2222,1.04704,0.222222,91.3222,6.48148,0,9.66667,33.7778,-3.11111,4.44444,-13.1111,71.8889,0.317006,-1.65012,brickface
16,195,9,0,0,0.388889,0.062963,1.72222,201.722,106.519,131.556,0,22.8889,?,-9.22222,-15.2222,7.55556,0.32736,-2.0944,sky
226,64,9,0,0,1.05555,0.062963,0,0.278888,38.037,18.8889,6.33333,52.5556,-18.8889,26.5556,-19.4444,58.1111,0.472975,-2.47015,cement
121,149,9,0,0,0.944444,2.59415,3.11111,1.30668,18.0741,27.4444,12.1111,0,-3.77778,59.2222,-0.666667,60.7778,0.388096,-2.36538,brickface
148,196,9,0,0,1,0.272166,0.388889,1.90516,58.2222,44.5556,24.1111,36.7778,-38.1111,16.4444,-18,20.1111,0.302283,-1.55423,foliage
254,180,9,0,0,2.33333,0.62361,0,0.062963,40.4444,39.5556,4.88889,4.22222,-9.66667,4.66667,-8.55556,6.88889,1,2.09922,sky
177,163,9,0,0,0.444444,13.4074,1.38889,3.27778,31.6296,7.55556,26.3333,15.6667,-22.8889,45.3333,-14.7778,2.33333,0.244021,-1.94218,foliage
228,181,9,0,0,0.833332,0.82776,1.44444,0.062963,16.8148,53.4444,57.3333,0.333333,-14.8889,35.3333,-28.6667,17.2222,0.446035,-2.18547,window
194,245,9,0,0,1.05555,1.08519,0.388889,0.829626,44.963,6.22222,7.22222,40,-11.4444,-2.66667,15.5556,9,0.442661,-2.06566,window
103,186,9,0,0,3.5,3.75185,0.277778,1.74696,69.9259,98.5556,37.1111,0,2.66667,21.7778,-21.4444,25.8889,0.318996,-1.84074,brickface
108,64,9,0,0,1.5,0.399998,0.611111,0.251852,8.92593,51.8889,60.6667,18.8889,-11.6667,18.6667,-17.4444,138.778,0.305593,-1.84058,path
217,118,9,0,0,0.166667,0.251852,1.77778,0.365146,14.6296,34.5556,0.333333,17,4.55556,32.4444,14.6667,13.7778,0.371695,-2.06786,sky
245,46,9,0,0,1.72222,0.062963,0.833333,0.655553,111.704,7.77778,12.8889,103.778,4.88889,30.1111,-11.7778,0.222222,0.487864,-0.91061,sky
129,162,9,0,0,4.66667,1.77326,9.94444,3.57407,13.037,21.4444,9.77778,0.333333,-8.22222,9.66667,20,27.5556,0.306609,0,path
222,96,9,0,0.111111,0.333333,0.074075,2.05556,45.9556,65.1852,7.77778,58,100.778,-10.3333,13.4444,20.6667,79.1111,0.298892,-2.26413,grass
136,64,9,0,0,2.11111,1.27408,0.555555,0.403687,1.37037,6.88889,5.66667,64.5556,-6.88889,29.7778,-7.66667,57.6667,0.447494,-2.21672,sky
86,28,9,0,0,7.38889,0.577777,2,2.61111,4.96296,15.7778,51.7778,21.5556,-3.77778,24.5556,-11.6667,29.8889,0.524471,-2.0944,foliage
174,177,9,0,0,0.833333,4.63641,1,0.344265,1.81481,8,128.222,2.22222,-1.44444,41.7778,-13.2222,3.55556,0.299583,-1.96448,path
14,60,9,0,0,0.333333,1.05185,4.72222,0.177777,15.8519,0.222222,2.66667,37.4444,-12.1111,28.4444,-0.555556,24.5556,0.218379,-1.56634,brickface
190,102,9,0,0,3.27778,1.26296,2.22222,0.45542,51.1481,51.1111,4.66667,36.6667,-15.8889,-1.22222,-8,7.66667,0.392364,-2.0785,grass
190,179,9,0,0,0,0.862963,0.444445,1.40897,126.444,99.1111,40.5556,46.5556,0,23.1111,-19.7778,28.7778,0.297802,-2.43063,grass
74,41,9,0,0,0.722223,2.59415,2.11111,2.8829,11.2963,0,43.4444,0,7.22222,4.55556,-11.7778,21,0.300643,2.63418,sky
50,88,9,0,0,0.944447,3.40741,1.11111,1.10386,15.1852,80.6667,51.2222,101,-10.3333,23.6667,16,53.6667,0.26422,-2.03623,cement
163,188,9,0,0,2.38889,0.278887,1.05555,0.207407,18.4815,0.777778,17.7778,44.1111,-17.3333,26.1111,-17.8889,69.7778,0.630928,-2.34379,cement
219,194,9,0,0,3.22222,1.65552,1.44444,2.80806,15.1852,24.6667,52,37.2222,-42,53.7778,-22.4444,37.1111,0.503086,-2.38344,brickface
135,195,9,0,0,1.55556,0.122222,5.61111,0.429629,60.8519,38,146.444,46.5556,4.33333,25.2222,-13.1111,35.1111,0.279876,-2.14166,window
47,57,9,0,0,1.11111,0.077778,10.6111,0.646929,19.3333,42.7778,75.1111,37.8889,-8.22222,24,19.1111,2.33333,0.298369,-2.04543,cement
188,146,9,0.111111,0,1.16666,0.166666,0,1.83384,127.63,9.44444,42.7778,42.4444,-20.1111,-3.33333,-0.222222,28.5556,0.308859,-1.73031,path
115,122,9,0,0,0.222222,1.14444,3.66667,0.596297,6.48148,7,26,15.8889,-11.3333,-3.11111,-21.5556,20.1111,0.600529,-2.101,brickface
4,194,9,0,0,6.88889,17.3628,0.777779,0.266667,60.2593,6.33333,62.2222,32.5556,-7.33333,?,-15.7778,54.3333,0.104639,-2.42119,brickface
245,182,9,0,0,0.722222,1.12382,1.66667,1.02017,29.8148,1.55556,0,4.66667,-14.2222,4.22222,-17.7778,12.3333,0.358975,-2.35564,window
93,118,9,0,0,0.166667,0.374072,2.05556,2.56183,35.8148,0.555556,3.66667,85.7778,-4,7.77778,14,0.111111,0.306722,-1.6344,grass
194,54,9,0,0,0.833333,0.207407,0.611111,1.7224,6.11111,1.22222,72.6667,13.8889,-13.6667,40.8889,-0.444444,36.8889,0.287573,-2.05255,grass
170,41,9,0,0,0.888889,2.03333,1.38889,0.958392,50.2963,1.77778,30,42.6667,-2.66667,46,16.6667,140.667,0.316041,-2.0944,foliage
92,?,9,0,0,3.22222,0.136081,0.666667,0.71111,105.481,0,3.77778,79.1111,-7.66667,-7.44444,-24.8889,7.88889,0.537017,-2.23852,grass
128,217,9,0,0,2.94444,0.952579,2.88889,0.874073,2.18519,112.778,75.7778,50.2222,-21.8889,13.6667,-9.66667,75.1111,0.414356,-2.08593,brickface
196,229,9,0,0,0.444444,1.45169,14.0556,60.063,44.0741,52.8889,5.66667,20,-11,25.6667,-21.1111,2.33333,0,-0.851202,foliage
78,18,9,0,0,2.11111,2.45327,5.72222,0.207407,2.40741,50.4444,27.2222,126.111,-5.11111,55.6667,-20.2222,119.333,0.096263,-2.34925,sky
37,66,9,0,0,3.72222,1.82168,2.22222,0.365146,34.3333,22.7778,9.44444,121.556,-20.2222,2.33333,-4.33333,146.444,0.546207,2.12242,brickface
23,128,9,0,0,0.388889,0.779364,6.44444,0.327729,64.4444,0.777778,12,18,-3.22222,-7.22222,8.77778,140.111,0.204675,-2.31687,grass
143,73,9,0,0.111111,3.05556,0.418518,0.833333,0.557774,5.7037,0,54.8889,17.5556,-10.1111,-5.88889,-3.22222,2.88889,1,-1.94975,brickface
14,67,9,0.111111,0,0.888887,0.3,0.666667,1.86984,5.66667,19.4444,28.5556,131.778,-14.3333,41.4444,-20.2222,0.111111,0.570106,-2.04724,grass
47,188,9,0,0,0.777778,1.77326,2.72222,0.443054,90.3333,16.2222,52,64.5556,-13.4444,2.44444,-4.22222,60.2222,0.376574,2.34062,path
174,112,9,0,0,3.22222,0.062963,1.22222,0.816495,49.9259,52.5556,18.2222,27.4444,-12.6667,37,-1.22222,8.55556,0.199347,2.28029,foliage
61,153,9,0,0,2.55556,0.750305,4.77778,2.03761,5.88889,34.5556,147,1.33333,-14.3333,-7.55556,-8.66667,139.333,0.221187,-0.988413,grass
79,73,9,0,0,1.27778,3.7619,3.83333,0.651852,31.1852,35,2.77778,15.7778,-8,45.3333,-22.7778,22.2222,0.545855,-2.3373,grass
47,133,9,0,0,0.388889,1.12963,3.5,1.64204,5.2963,116.556,23.4444,43.3333,?,34.2222,-14.8889,17.7778,0.421504,-2.0527,foliage
190,117,9,0,?,0.277778,12.7954,0.444445,0.311108,28.037,0,74.8889,0.888889,-0.444444,8.88889,-4.88889,65.4444,0.580026,-2.24716,sky
17,24,9,0.111111,0,0.722224,0.340741,1.94444,0.800001,40,13.3333,54.6667,17.2222,-19.3333,36,-8.22222,32,0.389034,2.86493,cement
73,102,9,0,0,0.944444,1.06284,5.61111,0.211111,16.1111,17.5556,74.7778,66.4444,-5.66667,5.44444,-1.55556,50.6667,0.547232,-2.01821,brickface
29,135,9,0,0,1.77778,0.177778,1.55556,4.95947,127.037,10.7778,143.111,13.5556,-5.22222,34.6667,-2.77778,61.4444,0.394331,-1.89642,grass
138,154,9,0,0,1.27778,1.25904,1.44444,0.207407,3.11111,10.8889,0,0.444444,-20.6667,67.3333,-15,145.333,0.986111,-2.24795,window
115,129,9,0,0,0.277778,0.077778,2.22222,0.133333,135.222,37.7778,62.2222,25.7778,-15.8889,25.8889,-21.1111,130.889,0.799603,-1.89298,foliage
193,62,9,0,0,1.77778,1.50185,1.5,4.38519,2.40741,12.2222,52.6667,2.22222,-13.2222,38.1111,-10.8889,59.5556,0.984127,-1.62559,sky
198,78,9,0,0,1.27778,0.760117,1.33333,0.646929,6.25926,15.7778,27.3333,106,-15.1111,13.4444,11.4444,33.3333,0.357668,-2.12656,path
187,62,9,0.111111,0,3.22222,0.666666,1.22222,0.740741,17.1481,4.11111,7.33333,3.22222,-10.2222,3.33333,-4.88889,141.333,0.30013,2.32038,sky
170,145,9,0,0,0.5,1.85185,2.16667,0.772202,54.9259,4.11111,67,15.6667,-10.7778,-5.55556,-10.7778,46.2222,0.442661,-1.0108,grass
189,96,9,0,0,2.16667,0.385186,6.22222,1.23678,50.6667,42.3333,58.2222,16.6667,-6,73,-10.2222,9.44444,0.350043,-2.01072,path
78,188,9,0,0,1.55556,9.63333,1.66666,8.29629,45.7407,7.33333,6.66667,39.2222,-20.8889,24.3333,0,23.7778,0.676581,-2.08549,brickface
247,58,9,0.111111,0,1.44444,1.57292,0.888889,1.59745,2.66667,55,6.33333,0,-9.66667,1.44444,-11,27.5556,0.214204,-2.04242,foliage
23,145,9,0,0,1.27778,0.574135,14.0556,0.785183,136.481,31.4444,60.7778,4.33333,-8.66667,30.7778,-7.22222,2.88889,0.365503,-1.74855,grass
134,121,9,0,0,0.5,0.459472,6.88889,5.40953,13.5926,0,3.44444,32.3333,-6.33333,-1.44444,-7.22222,59.6667,0.387412,2.69011,grass
151,87,9,0,0,1.05555,1.30741,0.944444,0.562963,2.18519,23.4444,74.7778,1.88889,-19,34.7778,-20,8.22222,0.564898,-2.32692,foliage
68,235,9,0.222222,0,1.33333,2.33492,1.33333,0.655462,0.37037,8,5.44444,80.6667,-16.4444,-4.77778,-7.55556,29.6667,0.409551,0,brickface
137,61,9,0.111111,0,2.55556,10.5519,2.44444,1.1,57.4815,59.4444,44.1111,23.8889,-13.6667,32.4444,-11.1111,57.1111,0.276726,2.09956,cement
85,95,9,0,0,0.944444,0,0.777778,5.05185,22.4815,7,141.778,6.66667,-7.33333,34,-14.5556,142.889,0.263467,-2.04128,foliage
58,187,9,0,0,0.222222,572.996,1.66667,0.933333,60.037,7.55556,64.4444,14.8889,-6.44444,21.8889,-14.8889,71.3333,0.251552,-2.07462,grass
1,190,9,0,0,2,0.788889,2.83333,2.9963,11.0741,35.7778,36.3333,137.444,-13.5556,36,-2.44444,10.6667,0.10119,-2.45198,window
132,195,9,0,0,0.444444,0.207407,1.22222,4.72346,39.7037,7.22222,7.33333,0,-12.4444,54.7778,16.1111,75.6667,0.564898,-2.0482,foliage
39,185,9,0.111111,0,2.05556,0.250924,2,0.344444,6.25926,15.1111,74.7778,13.8889,-30.6667,32.3333,-9.55556,128.222,0.284954,-1.0472,path
107,176,9,0.111111,0,2.22222,0.272166,0,2.72963,1.14815,0.777778,45.3333,0.555556,-10.6667,78.7778,0,141.667,0.641018,2.12951,sky
183,193,9,0,0,0.666667,1.06979,3.11111,0.162963,18.6296,136.889,14.3333,1,-16.6667,35.4444,-22.6667,0.444444,0.486598,-2.02178,foliage
140,103,9,0,0,2.38889,1.14342,8.77778,0.934919,6.25926,4.66667,13,16.3333,-3.77778,24.5556,-2.22222,62.6667,0.306281,-1.90362,foliage
83,84,9,0.111111,?,1.72222,0.421637,0.388889,0.062963,113.852,117.111,70.4444,1,-10.4444,22.1111,11.5556,17.2222,0.301747,-2.18672,sky
7,82,9,0,0,2.11111,0.744444,0.055556,1.5408,7.96296,117,8.55556,121.444,-13,24.7778,-2,54.6667,0.310818,-2.07413,path
168,94,9,0,0,8.05556,0.477778,3.22222,0.836659,20.3704,27.1111,15,24.3333,-20.5556,-5.44444,-25.8889,6.44444,0.399901,-2.31719,brickface
94,112,9,0,0,0.555556,1.4963,0.666667,0.389682,?,13.8889,25.4444,42.6667,-18.5556,-5.77778,-16.5556,61.7778,0.340237,-1.8356,path
77,145,9,0.111111,0,0.333333,0.879815,4.83333,0.518519,7.62963,4.66667,30.6667,121.444,2.66667,4.11111,-4,6.33333,0.853199,2.18702,path
225,148,9,0,0,3.33333,0.240739,0.944445,0.074074,137.889,3.22222,29.8889,116.889,1.66667,42.1111,-9.55556,52.2222,0.468165,-0.872666,foliage
6,243,9,0.111111,0,0.277778,0.355559,0,1.66296,41.4815,0.111111,79.1111,49.7778,-34.4444,1.77778,-1.33333,?,0.271501,-2.09641,grass
119,135,9,0,0,3.44444,0.45542,3.77778,0.54433,40.7407,1.55556,47.5556,0,-5.66667,-8.77778,-16.6667,49.4444,0.543871,-2.14907,sky
170,141,9,0,0,0.666667,0.118518,4.16667,10.1074,60.2963,117.667,2.55556,119.889,-10,-4.77778,-15,25.7778,0.477489,-2.03008,foliage
35,92,9,0,0,2.38889,0.02963,4.55556,1.24127,0.222222,2.11111,12.8889,19.8889,5.88889,30.7778,0,41,0.582612,-2.20841,cement
88,25,9,0,0,0.888889,0.611111,2.27778,5.51111,58.8148,11.8889,142.889,0.444444,-4.77778,55.2222,-12.1111,18.4444,0.953086,-1.99944,brickface
146,235,9,0,0,3.55556,0.490654,?,0.71111,22.3333,13.5556,14.3333,13.1111,-14.6667,26.5556,-28.1111,1.66667,0.294845,-2.08608,path
10,180,9,0,0,1,0.490653,1.05556,0.879815,23.4444,49,11.2222,17.8889,-15.2222,50.2222,-2.33333,42.2222,0.299164,-2.15196,path
216,103,9,0,0,5.66667,0.018519,0.444444,1.23678,135.963,0.444444,3.88889,37.4444,-41.6667,18.6667,-15.5556,8.33333,0.198052,-2.0944,cement
250,222,9,0,0,0.888888,21.7963,0,0.344265,26.037,0,14.5556,25.1111,3.22222,0,-11.1111,24.5556,1,-2.25712,path
118,111,9,0.111111,0,3.61111,0.712325,5.11111,0.344265,7.62963,20.2222,90.1111,17.8889,-29.1111,30.1111,15.4444,115.889,0.335387,-2.10244,sky
153,115,9,0,0,1.88889,0.951854,0.722223,0.533333,43.963,115.889,72.1111,47.8889,-38.1111,2.66667,-16.5556,62,0.324556,-2.39111,path
101,240,9,0,0,0.888889,1.00741,3.38889,0.385185,2.66667,6.55556,8,20.1111,-17.7778,46.5556,19.7778,64.3333,0.315862,1.87536,window
163,41,9,0,0,2.77778,2.57337,0.277778,0.278888,133.111,0,82.5556,53.4444,-38.6667,21.3333,-13.7778,30.4444,1,-2.14372,window
250,113,9,0.111111,0,0.444445,1.08355,2.72222,0.462963,128.444,15.7778,22.4444,2.88889,-9.22222,6.77778,?,24.5556,0.771517,-2.0944,foliage
155,130,9,0,0,1.05556,0.720082,1.83333,3.26296,122.852,133.889,4.44444,34.1111,-21.5556,42.2222,0,30.8889,0.294845,-2.00156,cement
99,45,9,0,0,2.94445,2.70322,1.16667,0.562963,14.1481,5.66667,2.33333,19.3333,-14.6667,39.3333,-14.2222,142.222,0.468165,-2.12498,foliage
124,80,9,0,0,0.888887,8.1074,1.72222,1.66889,39.7037,36.2222,12.7778,15.2222,-11.6667,-2.66667,15.1111,25.8889,0.43286,-2.23756,sky
200,170,9,0,0,1.72222,0.077778,3.33333,1.21868,52.6296,1.22222,44.1111,46.6667,-4.77778,43.6667,-16.5556,0,0.408885,-2.0944,path
