% randomly generated dataset
@relation labor
@attribute duration REAL
@attribute wage-increase-first-year REAL
@attribute wage-increase-second-year REAL
@attribute wage-increase-third-year REAL
@attribute cost-of-living-adjustment {none,tcf,tc}
@attribute working-hours REAL
@attribute pension {none,ret_allw,empl_contr}
@attribute standby-pay REAL
@attribute shift-differential REAL
@attribute education-allowance {yes,no}
@attribute statutory-holidays REAL
@attribute vacation {below_average,average,generous}
@attribute longterm-disability-assistance {yes,no}
@attribute contribution-to-dental-plan {none,half,full}
@attribute bereavement-assistance {yes,no}
@attribute contribution-to-health-plan {none,half,full}
@attribute class {bad,good}
@data
3,2,5.3,?,none,38,?,2,2,?,13,below_average,?,?,yes,half,bad
2,?,6.4,4.6,?,40,?,13,4,?,11,generous,yes,?,yes,?,bad
3,4,3,?,?,40,?,?,5,?,11,average,?,full,yes,full,good
1,2,6.4,?,none,35,?,?,4,yes,10,average,?,?,?,half,bad
2,4.6,?,?,tcf,40,ret_allw,?,4,?,10,generous,yes,none,?,none,good
2,4,4.8,?,?,38,empl_contr,?,?,yes,11,generous,?,none,?,?,good
3,4.5,7,2.5,none,38,empl_contr,?,?,?,11,below_average,yes,half,yes,?,bad
3,2,2.5,?,none,40,?,?,6,?,11,average,yes,half,yes,full,bad
2,?,3,2.1,none,?,?,?,4,?,10,below_average,yes,none,?,?,good
?,6,5,?,none,38,?,?,?,?,9,below_average,?,?,?,half,good
3,2,2.5,4.6,?,33,?,?,3,?,15,below_average,yes,?,yes,?,bad
3,4.3,?,?,none,38,?,?,10,?,11,?,?,?,yes,full,good
2,4.5,3,5,none,27,?,?,?,no,12,generous,?,?,yes,full,good
2,3,3,?,none,27,?,?,?,?,10,average,?,?,yes,full,bad
3,4.6,7,?,tcf,40,none,?,10,?,10,below_average,yes,?,yes,half,bad
1,3,4,?,?,38,empl_contr,2,?,?,9,below_average,no,half,?,half,good
1,4,4.6,?,?,40,empl_contr,?,1,?,10,below_average,?,none,?,full,good
2,2,2,4.6,none,40,none,?,5,?,10,below_average,?,half,yes,full,good
2,4.5,4.6,?,none,?,?,?,25,?,9,below_average,?,?,?,full,bad
3,2,4,2,none,40,ret_allw,?,3,?,12,below_average,?,full,?,?,good
2,5,6,?,none,40,?,?,4,no,11,below_average,?,half,yes,full,good
2,4.5,4,?,?,27,?,?,?,?,9,generous,?,half,?,?,good
2,7,4.4,?,?,38,?,?,?,yes,?,generous,yes,full,yes,full,good
3,4,4,?,none,38,empl_contr,?,3,no,11,?,yes,none,?,none,bad
1,4,?,?,none,40,?,?,?,?,11,generous,yes,?,?,full,bad
1,2.5,4.5,?,none,37,?,14,3,?,11,below_average,yes,?,yes,?,good
1,3,4,?,none,35,empl_contr,?,5,?,?,generous,no,?,yes,?,good
3,5.7,5.8,?,?,38,?,?,?,?,10,generous,yes,half,?,full,bad
2,2.1,2.5,?,tc,?,none,12,?,?,?,below_average,yes,?,yes,?,good
3,4.5,?,?,none,?,?,?,5,?,12,below_average,?,none,yes,full,good
3,3,3,?,?,35,?,8,14,?,?,average,?,?,yes,none,good
2,4,4.6,5,none,38,empl_contr,4,2,yes,12,generous,?,full,yes,full,good
3,2,5,?,none,38,none,?,?,?,13,generous,no,half,?,?,bad
3,2,?,?,none,40,none,?,10,no,10,average,yes,full,?,full,bad
3,6,?,?,tc,40,none,?,?,?,11,?,?,half,?,half,good
3,2,?,?,none,40,none,?,?,yes,11,generous,yes,?,?,?,bad
3,5,4.5,2.5,none,38,?,?,?,?,10,average,yes,?,?,full,bad
3,2,2,?,?,40,empl_contr,?,3,yes,11,below_average,no,?,?,?,good
3,2.8,4,?,tc,38,none,?,3,?,10,below_average,no,none,yes,none,good
3,4.5,5,?,?,40,?,?,?,?,10,average,no,half,?,full,good
2,3.5,4,?,none,35,empl_contr,?,?,yes,10,generous,yes,?,yes,half,good
2,3.5,?,?,none,40,none,?,5,?,?,below_average,?,?,?,half,good
3,6,3.5,5.1,?,37,empl_contr,12,?,?,10,generous,no,none,?,?,bad
1,2.8,2,2.5,?,?,empl_contr,?,?,no,12,average,?,?,yes,full,bad
3,3.5,?,5,?,37,none,?,2,?,11,?,no,half,yes,?,good
2,4.5,2.5,?,tc,38,?,2,1,?,12,?,?,?,?,half,good
2,5,4.5,?,none,36,?,?,?,?,10,average,no,half,yes,?,good
2,4.6,3,?,?,40,none,4,5,?,11,generous,yes,none,yes,full,bad
3,5,?,5,?,35,none,?,2,no,12,generous,?,none,?,full,good
3,4.5,3,?,none,35,empl_contr,?,5,?,11,below_average,?,half,?,full,good
3,4.5,4.4,2,none,36,?,2,3,?,10,below_average,?,none,yes,none,good
2,3.5,4.8,?,none,35,none,?,?,?,11,generous,no,full,yes,full,good
1,7,4,5,?,38,empl_contr,?,?,?,11,average,yes,half,?,full,good
2,4.5,5,?,tcf,35,?,?,4,?,10,generous,yes,none,?,full,good
2,6,4.5,4,tc,40,?,?,2,yes,12,?,no,?,yes,half,good
2,4.5,4.5,?,tc,36,?,?,6,?,10,below_average,no,?,no,none,good
2,4.5,?,?,none,38,none,?,4,?,10,generous,?,?,?,half,good
2,2,2.5,5,none,40,empl_contr,?,6,no,11,average,yes,?,yes,full,good
2,2.5,2,4.5,none,37,none,?,4,no,12,average,yes,?,yes,none,good
1,2,4,2,none,35,?,?,?,?,11,average,no,half,?,?,bad
1,3,?,?,tcf,37,empl_contr,?,3,?,11,average,?,half,yes,none,good
1,3.5,?,?,none,38,none,?,?,?,13,?,?,full,yes,full,good
3,5.7,2,?,tcf,38,none,?,?,no,12,below_average,no,half,yes,?,good
1,2.5,4,?,?,35,?,?,?,yes,11,below_average,?,?,yes,full,bad
2,2,?,?,none,40,?,?,3,?,11,average,yes,none,yes,?,good
2,4.5,4,2,?,?,?,8,?,?,11,below_average,no,half,?,full,bad
3,2.1,2.5,?,none,40,none,14,2,?,10,?,?,?,yes,full,good
3,3.7,3,?,?,40,?,?,?,?,?,generous,no,?,?,?,bad
2,4.5,4,?,none,40,empl_contr,?,?,no,11,average,yes,half,?,full,bad
2,5,4.4,5,?,33,none,?,?,no,10,average,?,?,?,?,good
3,5,2,5,tc,38,ret_allw,13,?,?,12,below_average,?,none,?,full,good
2,6,4,?,tc,40,ret_allw,?,3,?,?,below_average,?,half,?,full,good
2,4,4.5,?,?,?,empl_contr,?,?,?,11,generous,?,none,?,?,bad
1,4.5,2,?,none,?,?,?,?,yes,?,generous,?,?,?,full,bad
3,4.5,4,4.6,tcf,?,?,?,?,no,11,average,yes,full,?,full,good
2,5.7,4,5,none,40,?,?,4,?,15,average,?,?,yes,full,bad
2,4,5.3,?,none,27,none,10,?,no,11,generous,yes,none,no,full,good
3,4.5,?,2.1,none,38,none,12,?,?,12,average,?,half,yes,full,good
3,2,?,?,none,40,ret_allw,?,6,yes,11,below_average,?,full,yes,full,bad
3,2,7,?,tc,?,none,?,?,no,13,average,?,?,?,half,good
2,4,4.5,2,none,40,?,?,?,?,12,generous,yes,full,?,?,bad
3,?,4,?,?,?,?,?,6,?,15,average,?,full,?,?,good
2,2,5.3,?,?,40,?,2,5,?,?,generous,yes,?,?,half,good
1,4,5,?,tc,35,ret_allw,?,?,?,10,below_average,yes,full,?,?,good
3,6,2.5,2,?,?,empl_contr,14,?,?,11,generous,yes,?,?,?,bad
3,2.5,2.5,?,tc,?,empl_contr,?,?,?,11,generous,yes,none,?,?,good
2,5,5,?,tcf,35,?,?,?,?,11,below_average,no,?,?,none,bad
3,5,5.8,?,?,40,empl_contr,?,3,?,10,average,yes,half,no,?,good
2,2,4.6,4.6,none,35,?,?,3,?,?,below_average,?,none,yes,?,bad
2,2.5,?,?,?,40,?,?,14,?,11,average,?,full,yes,?,good
1,3,5.8,?,none,40,empl_contr,13,0,?,10,average,no,?,yes,full,good
1,4,2.5,5,tc,40,none,?,4,?,?,generous,yes,half,yes,?,bad
2,?,4.5,?,?,40,?,?,2,?,12,generous,no,?,yes,full,bad
2,2.5,4.5,?,none,38,ret_allw,?,6,?,12,average,no,?,yes,full,bad
2,6.9,4,?,none,40,?,?,4,yes,12,generous,no,half,yes,half,good
1,4,7,?,none,40,none,?,?,?,12,generous,?,full,?,?,bad
3,3.5,3,?,none,40,none,13,14,?,?,average,?,half,no,?,good
2,2,4.5,?,?,38,?,?,3,?,10,below_average,?,full,yes,full,good
2,4,?,?,tc,37,?,2,4,no,11,below_average,?,none,?,full,bad
2,3,6.4,?,tc,37,?,2,2,?,?,average,yes,none,?,none,bad
2,2.5,2.5,?,tc,40,?,?,10,no,11,below_average,yes,half,yes,?,good
2,4,4.4,5,?,40,?,?,2,?,11,?,?,half,yes,full,good
3,2.1,2,?,none,37,?,?,6,yes,13,generous,yes,half,yes,full,bad
2,2.5,?,?,none,40,?,2,?,no,12,average,?,half,yes,none,good
2,4,2.5,?,none,38,?,?,3,?,13,generous,yes,none,?,full,good
2,4.5,2,2.1,tc,38,?,2,?,yes,9,?,no,full,?,full,good
3,3.5,4.4,?,none,37,none,10,4,?,12,average,?,?,?,full,bad
1,4,4,5,none,40,empl_contr,?,?,?,9,generous,yes,?,yes,none,good
3,7,?,?,tcf,40,none,?,?,?,13,below_average,?,full,yes,half,good
2,3.5,?,?,tc,35,?,14,5,?,12,generous,yes,full,?,full,good
2,4,5.8,2.5,tc,35,?,?,6,no,11,average,yes,half,yes,?,bad
2,4.5,5,?,tcf,?,?,?,25,?,10,average,?,full,no,?,good
2,7,4,?,none,35,none,?,5,?,11,below_average,?,?,yes,none,good
2,5.7,?,5,tc,36,ret_allw,2,?,?,15,below_average,?,?,?,full,good
3,3,2,?,?,40,none,?,?,?,12,average,?,half,no,full,bad
3,3.5,4,4.6,none,37,?,?,14,yes,11,below_average,?,?,?,?,good
2,2,2.5,5,none,40,?,?,?,yes,10,generous,?,full,?,half,good
2,2.5,3,?,tcf,38,empl_contr,?,3,?,11,average,yes,?,yes,full,bad
2,4.5,2.5,4.5,?,?,?,8,6,?,15,below_average,?,none,?,?,good
1,4,5,?,tcf,40,?,?,4,no,9,below_average,?,half,yes,none,bad
3,3.5,2.5,4.6,?,40,?,?,5,?,11,generous,yes,half,yes,full,good
2,4,?,4.6,?,40,?,?,?,no,13,average,?,?,?,?,good
2,4,3,?,?,40,?,2,14,?,11,below_average,no,full,yes,full,good
2,5,3,?,none,35,ret_allw,?,3,no,10,average,yes,?,?,?,bad
3,2.5,5.3,?,none,?,empl_contr,?,5,no,13,generous,?,none,yes,none,bad
1,2,5,?,none,27,ret_allw,2,?,?,12,?,?,full,?,full,good
3,3.5,4,4,none,40,?,?,?,no,11,generous,?,full,yes,none,bad
3,2.8,?,?,tcf,35,?,14,6,?,11,below_average,no,?,yes,?,good
3,4.5,?,4.6,?,40,?,?,?,?,12,below_average,yes,?,?,half,good
2,3.5,2,?,tc,38,?,?,?,?,11,average,?,none,yes,full,bad
2,6.4,4,2.3,none,35,empl_contr,?,5,?,11,below_average,?,half,?,full,good
3,4,3.5,2.3,none,38,empl_contr,?,?,?,10,below_average,yes,full,yes,full,bad
2,4.5,4.5,?,none,?,?,?,4,no,9,generous,yes,?,no,?,good
3,4.5,3,?,?,40,?,?,?,?,10,below_average,yes,?,?,full,good
3,4,3.5,?,?,40,empl_contr,14,?,no,11,?,?,?,yes,none,good
1,2,5.3,?,none,38,?,?,?,?,11,below_average,no,none,?,?,good
1,3,2.5,?,?,38,none,?,2,no,10,average,no,half,?,full,good
1,2,4,5,?,36,none,?,1,yes,12,average,?,?,?,full,good
1,3.5,4.8,?,none,40,ret_allw,?,3,?,11,average,no,full,?,full,good
2,2.5,4.4,?,tcf,?,?,?,3,yes,?,?,yes,none,?,none,good
3,4.3,5,?,?,40,none,?,4,no,10,below_average,yes,half,?,full,good
1,6,4,?,?,39,none,14,14,?,11,generous,yes,none,?,full,good
?,4,4,?,none,40,none,?,?,yes,11,generous,yes,half,?,half,good
3,2,4,?,none,?,none,?,4,?,12,below_average,no,half,yes,none,bad
2,2,4.4,?,tcf,40,?,?,?,yes,?,?,?,?,yes,half,good
2,5,3,2.1,?,35,empl_contr,?,?,?,11,generous,no,?,?,full,good
2,3.7,?,?,?,38,?,?,?,?,10,generous,yes,full,yes,full,good
2,4,2,?,?,36,?,?,?,yes,11,average,?,?,?,?,bad
1,6,5,?,none,35,?,?,?,?,10,?,?,none,yes,?,good
1,4.5,4.5,?,none,?,?,?,?,?,11,below_average,?,none,?,none,bad
2,5,4.5,2,tcf,35,empl_contr,?,?,?,10,?,?,full,?,?,good
1,2,?,?,tcf,40,?,?,6,?,12,below_average,yes,full,yes,full,bad
1,2.5,2,5,?,40,?,?,25,?,12,below_average,yes,half,?,half,good
3,3.5,4,4,tcf,?,empl_contr,13,5,?,13,generous,yes,?,no,full,good
3,3.5,4,4.6,none,40,?,?,?,?,9,?,yes,half,yes,none,bad
2,6,4,2,?,35,?,4,?,yes,?,generous,?,full,?,full,bad
3,4,4,4.5,tc,37,?,?,0,?,11,below_average,?,half,?,?,good
1,2.5,7,?,?,38,empl_contr,?,25,?,12,average,?,full,?,?,good
2,2.5,4,?,tc,40,?,14,?,?,11,below_average,yes,full,yes,?,good
2,2.8,?,?,?,?,?,2,3,no,11,average,yes,none,?,?,good
1,6.4,2.5,?,?,38,?,?,0,yes,12,below_average,?,none,?,?,bad
2,?,?,?,tc,36,none,?,5,?,11,?,?,half,yes,?,bad
2,2.1,?,?,?,40,?,?,4,yes,11,average,no,none,?,?,bad
3,3.5,?,?,none,40,?,?,?,?,10,generous,?,?,no,full,bad
2,2.5,4.5,?,none,40,empl_contr,?,0,?,12,average,?,half,?,full,bad
1,5,?,?,none,38,empl_contr,?,?,?,12,below_average,?,full,?,half,good
2,4.5,4,?,tc,?,?,?,3,?,12,below_average,?,?,yes,full,good
1,2,4.8,?,none,37,?,?,6,?,11,generous,?,full,yes,?,bad
3,2,2,?,?,40,?,10,3,no,12,generous,yes,half,yes,none,bad
2,3.5,3,?,tcf,35,?,?,4,yes,11,generous,?,full,yes,?,good
3,2.5,?,?,?,40,?,?,?,?,11,?,yes,full,no,?,good
1,?,?,?,none,36,?,?,?,yes,11,below_average,?,full,?,half,bad
2,4.5,4.5,?,none,40,?,?,?,?,11,below_average,no,full,yes,full,good
2,3.5,?,4.5,none,38,empl_contr,4,5,?,11,below_average,yes,?,?,full,good
2,2,6.4,?,?,38,?,8,?,yes,12,below_average,yes,?,?,?,good
2,4.3,4,?,?,?,?,?,5,?,10,generous,?,half,no,?,bad
2,5.7,2,?,none,38,?,?,6,?,15,below_average,?,none,?,none,bad
3,4.5,?,2,none,36,none,?,?,no,?,below_average,no,?,no,?,good
2,2,2,4,tc,40,?,?,6,no,12,generous,yes,half,?,full,bad
1,3.5,?,5,none,40,none,?,?,?,10,average,?,none,yes,?,good
2,5.7,4,?,none,27,empl_contr,?,5,?,11,generous,yes,?,yes,full,bad
3,4.5,5,?,none,40,?,?,?,no,9,below_average,yes,none,yes,?,bad
1,3,2,?,tcf,38,none,?,2,no,9,average,no,half,?,?,bad
1,4,4.8,?,tcf,35,?,?,?,?,10,below_average,yes,?,yes,half,bad
1,4,2,2.3,tcf,40,?,?,?,?,10,below_average,no,?,no,?,good
2,6.4,4,?,none,35,empl_contr,?,4,yes,12,below_average,yes,half,no,half,bad
3,2.8,4,?,?,38,?,?,?,?,10,average,yes,full,?,none,good
3,2,?,?,none,40,none,?,0,no,11,generous,yes,?,?,full,good
2,4,4,2,none,38,?,?,4,no,10,average,yes,half,yes,half,good
3,4.3,4,?,?,40,?,?,3,?,12,generous,yes,none,?,half,good
3,2,3.5,5,none,40,?,?,2,?,11,below_average,yes,full,?,none,bad
3,3,?,?,none,38,none,?,?,?,13,below_average,?,?,?,full,good
2,4,4.5,?,none,40,?,?,?,no,10,average,yes,full,?,full,bad
3,4,?,?,tcf,40,empl_contr,?,?,?,11,?,?,?,yes,full,bad
2,4,?,2.3,none,38,?,?,?,?,12,below_average,?,half,?,half,good
3,2,6.4,?,?,39,empl_contr,13,?,no,13,?,?,none,?,full,good
3,3.5,4,4.5,none,40,?,?,3,no,11,average,?,half,?,half,good
3,3,?,?,?,40,?,?,6,?,11,?,no,none,yes,half,good
3,3.5,4.5,2,none,38,?,?,2,no,12,average,?,half,yes,?,good
2,2,4,5,none,?,ret_allw,10,4,?,15,below_average,yes,?,yes,?,good
1,?,4,?,?,40,?,?,3,?,12,below_average,?,none,?,none,good
3,2,4.4,?,?,38,empl_contr,?,?,?,10,generous,yes,none,?,full,good
2,2.1,?,?,none,?,none,?,?,?,10,generous,?,none,no,half,bad
2,5,2,?,?,35,none,12,25,yes,9,below_average,?,half,?,half,bad
1,2.1,2.5,?,none,36,?,?,?,no,10,generous,no,half,yes,?,bad
3,2.1,?,?,tc,40,?,?,?,?,11,below_average,yes,none,?,none,good
3,3,4.4,?,tcf,40,empl_contr,?,?,?,13,average,yes,?,yes,half,bad
2,2.8,4,?,?,27,?,?,?,?,11,average,?,?,?,?,bad
3,2,?,?,?,27,empl_contr,?,?,no,10,generous,no,none,?,half,good
2,4,5,?,none,35,?,?,?,yes,11,average,yes,?,yes,?,good
3,2,?,?,none,38,?,?,2,?,12,generous,yes,?,?,half,bad
1,5,?,?,none,40,empl_contr,2,2,yes,10,average,yes,none,yes,none,good
2,6.4,?,?,tcf,40,?,?,4,yes,12,generous,?,none,?,full,good
2,4.5,5,4.6,none,38,none,?,0,?,?,generous,no,?,yes,full,good
2,2.8,4.4,?,?,38,?,?,3,?,9,generous,yes,none,yes,?,bad
3,2,6,5,none,?,?,?,?,yes,11,generous,?,half,?,none,good
3,5,5,?,none,37,empl_contr,?,4,no,11,below_average,?,half,yes,half,good
1,4.5,5,?,tcf,37,?,?,3,?,11,?,no,half,?,half,good
3,4.5,6.4,?,none,35,?,?,?,yes,10,below_average,yes,half,no,none,good
2,2,4,?,none,38,none,?,5,?,10,below_average,no,?,?,?,good
2,3.5,4,?,none,38,?,?,?,?,15,generous,no,?,?,half,bad
3,4.3,?,?,?,?,?,?,25,?,11,below_average,yes,half,?,half,good
3,6,6.4,?,none,40,empl_contr,?,2,yes,10,generous,yes,?,?,?,good
2,4,6.4,5,none,40,?,?,25,no,12,?,yes,half,yes,half,bad
3,4,4.4,?,none,40,?,?,5,?,13,average,no,none,?,full,good
2,5,4,?,none,38,ret_allw,?,10,yes,9,generous,yes,?,?,full,good
3,4.5,?,?,none,40,none,?,?,?,10,below_average,?,full,yes,?,good
1,2,2,5,tcf,38,none,?,4,?,?,below_average,yes,none,?,half,good
3,3,6,5,tc,40,none,?,?,?,12,below_average,?,?,?,none,bad
2,5.7,4,5,?,35,?,?,?,?,9,generous,?,half,yes,none,good
2,5.7,3,?,none,?,ret_allw,8,?,yes,10,average,no,full,yes,half,good
3,3,4,?,none,39,none,?,2,no,10,average,yes,full,yes,half,good
2,2,3,?,tcf,36,empl_contr,?,?,no,11,average,?,half,?,full,bad
3,2,4,?,none,38,?,?,5,?,12,average,?,full,?,none,good
3,4,?,?,?,37,empl_contr,?,6,?,11,below_average,yes,none,?,?,bad
2,2.5,4,?,?,39,?,?,2,no,?,average,no,?,?,?,good
2,3,?,2.1,none,37,?,2,?,no,11,?,?,?,yes,?,good
1,3,4,2,?,35,?,?,25,no,15,generous,yes,full,?,?,good
1,4.5,2.5,?,tcf,40,?,?,5,no,11,below_average,no,half,yes,?,good
3,2,5.8,?,none,40,?,?,?,?,11,generous,no,half,?,full,bad
3,3,6,?,tc,35,empl_contr,?,?,?,12,below_average,?,full,?,none,bad
3,4.5,4,?,none,40,?,?,4,?,11,below_average,yes,half,?,none,bad
2,4,4.8,?,tc,40,?,?,?,?,12,average,?,?,yes,?,good
1,2.1,4,?,tcf,38,ret_allw,?,1,?,12,average,yes,half,?,full,good
1,4,?,?,?,35,ret_allw,?,?,no,11,average,no,full,?,?,good
3,2.8,?,2.3,none,38,?,?,?,?,10,generous,?,?,yes,?,good
2,3.5,4.4,?,none,40,none,?,4,?,10,below_average,yes,half,?,half,good
3,2.1,4,?,tcf,38,empl_contr,?,2,no,11,?,?,half,?,?,good
2,3.5,2.5,?,tcf,35,?,?,?,?,11,below_average,no,full,yes,?,good
2,2.5,?,2.5,none,35,?,?,5,?,11,generous,?,?,?,?,bad
1,2,4,?,tcf,38,empl_contr,?,?,no,10,generous,no,full,?,none,bad
3,4,4,?,?,40,?,?,0,?,12,below_average,no,?,?,?,good
2,2,?,?,tc,37,?,12,?,yes,10,generous,no,?,?,full,good
2,5,3,?,tc,38,?,12,?,yes,10,average,no,full,yes,half,good
3,3.5,5.3,?,tc,40,?,?,5,?,?,average,?,half,?,half,good
3,4.5,3.5,?,?,40,ret_allw,?,?,yes,13,below_average,?,half,?,?,bad
3,4,3,4.5,none,40,ret_allw,?,10,?,9,generous,?,none,yes,full,good
3,4,2.5,?,tcf,37,ret_allw,?,?,no,9,below_average,yes,full,yes,full,good
3,2.5,?,?,tcf,40,?,2,5,?,12,generous,no,none,?,full,bad
2,4.5,?,?,tc,40,?,?,?,no,11,below_average,?,full,yes,none,bad
2,3.7,2,?,?,37,?,?,?,?,10,generous,yes,none,no,?,good
2,6,5,?,?,40,ret_allw,?,2,yes,13,?,no,half,yes,full,good
3,3.5,4.5,2.5,tc,38,?,?,?,?,12,below_average,?,none,?,full,good
2,3,4,?,none,40,none,?,3,?,11,generous,no,half,?,half,bad
3,4.5,?,?,tcf,35,?,?,4,?,11,below_average,no,?,?,none,good
2,4,4,2.1,none,40,?,?,?,?,11,?,?,none,yes,full,good
2,3.5,3,?,none,40,none,?,?,?,10,generous,?,?,?,half,good
3,4.5,5.8,?,none,?,?,?,?,?,12,average,?,full,yes,?,bad
1,2.5,4,?,?,?,none,?,?,?,10,average,?,?,yes,full,bad
3,4,2,?,none,36,ret_allw,2,3,?,12,generous,no,none,?,?,bad
3,5,?,?,tc,38,?,?,10,no,13,below_average,yes,none,?,half,good
2,2.5,4,2,none,?,?,?,3,?,12,average,?,full,yes,full,bad
1,3.5,7,?,tcf,35,?,?,4,yes,15,average,yes,full,?,half,good
2,3.5,4,5,none,40,none,?,?,no,11,generous,?,half,yes,half,good
3,3.5,6.4,2,?,35,?,?,?,?,11,average,yes,none,yes,?,good
2,2,4,?,none,38,empl_contr,13,?,?,15,generous,?,?,yes,full,good
3,4.5,2.5,?,?,37,?,10,?,?,12,generous,?,?,?,?,bad
2,3,2.5,?,none,40,empl_contr,?,5,no,9,below_average,no,none,?,half,good
1,2.5,2,?,?,40,?,?,?,?,10,generous,yes,?,yes,?,good
2,4.5,5,?,?,40,?,?,?,no,12,generous,?,half,?,full,bad
3,5,4,?,none,38,?,13,3,?,11,generous,?,?,?,full,good
2,2.5,4.5,?,?,35,ret_allw,2,?,?,11,average,yes,full,no,?,bad
2,4.5,4,?,tcf,40,?,?,3,yes,11,generous,no,none,yes,full,good
2,6.9,4,5,?,38,none,?,?,no,13,average,no,none,?,full,good
2,6.9,?,?,tcf,38,empl_contr,?,?,no,11,below_average,?,?,yes,full,good
1,5,4.5,5,?,40,none,?,?,?,12,generous,yes,half,?,?,good
2,?,?,?,?,33,?,?,3,no,11,generous,?,?,?,full,good
1,3,?,4.5,?,40,?,?,25,?,?,below_average,?,full,?,half,good
2,4,2.5,?,?,35,?,?,6,?,?,average,yes,full,yes,none,good
1,2,5,?,?,40,?,?,?,no,15,below_average,?,?,yes,half,good
1,4,4.4,4.5,?,35,?,14,?,?,11,average,yes,?,yes,half,bad
2,6,4.5,?,none,40,?,?,?,yes,11,average,yes,half,?,full,good
3,5.7,4,?,none,35,?,?,3,no,11,generous,?,?,yes,full,bad
2,2.5,?,?,none,?,?,?,?,?,11,average,yes,?,?,?,good
2,5,5,?,none,40,?,?,?,no,10,generous,yes,?,?,none,good
3,4.5,?,?,tc,40,?,?,?,?,13,generous,?,full,?,?,good
2,3,6.4,?,tcf,36,?,?,?,?,10,generous,?,half,?,?,bad
2,2,2.5,?,tcf,40,?,?,?,?,10,generous,?,?,?,?,bad
2,2,4.4,?,?,35,empl_contr,2,?,yes,11,average,?,half,?,?,good
2,3.5,4.6,?,none,38,empl_contr,?,?,yes,11,average,?,full,yes,half,good
2,4,?,?,tcf,40,empl_contr,?,2,?,11,average,yes,?,?,?,good
2,6,?,?,none,35,ret_allw,?,?,?,11,below_average,yes,?,yes,?,good
3,4.5,5,2,?,35,none,13,?,?,11,average,yes,full,?,?,bad
1,2,3,?,?,40,?,?,10,yes,?,generous,yes,none,yes,none,good
3,4.3,4.5,?,?,?,empl_contr,?,?,yes,12,average,yes,?,?,?,good
3,2,3,?,tc,40,none,?,25,?,12,generous,?,?,yes,?,bad
3,4.5,4.5,2.1,tcf,38,?,?,?,?,11,generous,?,full,?,full,good
2,2.5,7,?,none,38,ret_allw,?,4,?,11,below_average,no,full,yes,half,good
3,5,4.5,?,tcf,40,?,2,4,?,11,?,?,full,?,full,bad
2,4.5,2,?,?,40,?,4,4,yes,11,below_average,?,?,yes,full,good
1,4.5,4,2,?,40,?,?,5,?,11,below_average,no,none,yes,none,bad
2,4.5,4.8,4.6,?,35,?,?,?,?,12,average,yes,?,yes,none,bad
1,2,5,?,none,40,none,?,3,?,10,generous,yes,half,?,full,good
1,?,3,?,?,38,none,10,?,?,10,average,no,?,?,full,bad
2,6,2,?,none,40,none,?,3,?,11,average,yes,none,?,?,good
2,4.5,3,2.3,?,?,?,?,14,?,11,average,?,?,yes,none,good
2,4,4.4,?,none,36,empl_contr,?,?,?,11,below_average,?,?,no,half,good
2,4.5,?,?,tc,40,ret_allw,?,?,yes,10,?,no,half,yes,?,bad
3,5,2.5,?,?,40,none,?,4,?,15,below_average,?,half,?,?,good
2,4,3,?,tcf,35,none,?,5,yes,12,generous,yes,?,?,half,bad
2,3.5,4,4.6,none,38,?,2,?,?,11,?,?,none,?,full,good
2,3,3,5.1,?,37,empl_contr,14,3,?,13,average,yes,?,?,half,bad
2,3,4.5,?,?,38,empl_contr,?,?,yes,11,below_average,no,none,?,full,bad
2,5,?,?,?,38,none,?,2,no,10,generous,no,full,?,half,good
2,3.7,?,?,?,40,?,?,?,?,9,below_average,?,none,?,full,bad
3,6,6,?,tcf,40,none,?,3,yes,13,?,yes,none,?,full,good
3,5,6,4.6,tc,?,none,8,25,?,12,average,yes,half,yes,?,bad
2,4.5,4,5,none,39,?,?,?,?,10,average,?,full,?,half,good
2,2,2.5,?,?,40,none,?,?,?,10,average,?,full,?,?,bad
3,3.5,3,?,?,38,empl_contr,?,1,no,9,generous,?,half,?,full,good
2,4.5,4,?,tc,38,none,?,4,?,10,generous,?,half,yes,?,good
2,3.5,4.5,4.6,tc,37,?,2,?,no,11,below_average,yes,none,yes,?,good
3,4.6,?,?,?,38,?,?,5,?,11,?,no,?,?,?,good
3,3.5,?,5,none,38,none,?,3,?,10,below_average,?,?,?,full,bad
2,3,4,?,?,?,?,?,?,?,9,?,yes,half,?,?,bad
2,6,3,4.5,?,40,empl_contr,?,?,?,12,below_average,?,full,?,full,bad
2,5.7,2.5,?,none,38,?,4,4,yes,12,generous,?,?,no,full,good
2,2.8,4.4,?,?,40,ret_allw,?,4,?,10,below_average,?,half,?,full,good
2,?,2,?,none,40,?,?,6,no,12,below_average,?,none,?,?,good
1,2,2,?,?,33,ret_allw,?,4,?,10,average,no,?,yes,full,good
3,2,4.4,?,?,38,none,?,?,?,12,average,?,none,yes,?,bad
3,2.8,2.5,?,none,?,none,?,?,?,10,below_average,?,?,no,?,good
?,2,2.5,?,?,38,?,8,?,?,11,average,?,full,?,?,bad
2,3.5,4.4,5,?,?,?,?,3,yes,11,below_average,yes,half,?,half,good
3,2.8,4.5,?,none,35,?,?,2,?,15,below_average,yes,full,yes,full,good
3,4,4.4,?,tc,27,none,?,4,?,11,average,?,?,yes,none,good
